STATECD,UNITCD,COUNTYCD,COUNTYNM,CN,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE
36,6,7,Broome,1320428010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,6,15,Chemung,1320429010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,6,17,Chenango,1320430010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,6,23,Cortland,1320431010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,6,25,Delaware,1320432010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,6,77,Otsego,1320433010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,6,97,Schuyler,1320434010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,6,107,Tioga,1320435010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,6,109,Tompkins,1320436010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,7,1,Albany,1320437010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,7,21,Columbia,1320438010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,7,57,Montgomery,1320439010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,7,83,Rensselaer,1320440010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,7,91,Saratoga,1320441010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,7,93,Schenectady,1320442010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,7,115,Washington,1320443010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,8,5,Bronx,1320392010538,NIMS_DEV,2002-12-11 13:46:55,10538,,,
36,8,27,Dutchess,1320444010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,8,39,Greene,1320445010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,8,47,Kings,1320393010538,NIMS_DEV,2002-12-11 13:46:55,10538,,,
36,8,59,Nassau,1320446010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,8,61,New York,1320394010538,NIMS_DEV,2002-12-11 13:46:55,10538,,,
36,8,71,Orange,1320447010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,8,79,Putnam,1320448010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,8,81,Queens,1320395010538,NIMS_DEV,2002-12-11 13:46:55,10538,,,
36,8,85,Richmond,1320396010538,NIMS_DEV,2002-12-11 13:46:55,10538,,,
36,8,87,Rockland,1320400010538,NIMS_DEV,2002-12-11 13:46:55,10538,,,
36,8,95,Schoharie,1320449010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,8,103,Suffolk,1320450010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,8,105,Sullivan,1320451010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,8,111,Ulster,1320452010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
36,8,119,Westchester,1320453010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
37,1,17,Bladen,1019010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,19,Brunswick,1020010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,47,Columbus,1034010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,51,Cumberland,1036010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,61,Duplin,1041010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,79,Greene,1050010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,85,Harnett,1053010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,93,Hoke,1057010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,101,Johnston,1061010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,103,Jones,1062010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,105,Lee,1063010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,107,Lenoir,1064010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,125,Moore,1073010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,129,New Hanover,1075010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,133,Onslow,1077010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,141,Pender,1081010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,153,Richmond,1087010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,155,Robeson,1088010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,163,Sampson,1092010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,165,Scotland,1093010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,1,191,Wayne,1106010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,13,Beaufort,1017010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,15,Bertie,1018010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,29,Camden,1025010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,31,Carteret,1026010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,41,Chowan,1031010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,49,Craven,1035010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,53,Currituck,1037010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,55,Dare,1038010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,65,Edgecombe,1043010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,73,Gates,1047010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,83,Halifax,1052010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,91,Hertford,1056010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,95,Hyde,1058010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,117,Martin,1069010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,127,Nash,1074010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,131,Northampton,1076010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,137,Pamlico,1079010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,2,139,Pasquotank,1080010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,2,143,Perquimans,1082010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,2,147,Pitt,1084010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,2,177,Tyrrell,1099010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,2,187,Washington,1104010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,2,195,Wilson,1108010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,1,Alamance,1011010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,3,Alexander,1012010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,7,Anson,1014010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,25,Cabarrus,1023010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,33,Caswell,1027010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,35,Catawba,1028010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,37,Chatham,1029010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,45,Cleveland,1033010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,57,Davidson,1039010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,59,Davie,1040010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,63,Durham,1042010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,67,Forsyth,1044010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,69,Franklin,1045010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,71,Gaston,1046010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:35,333
37,3,77,Granville,1049010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,81,Guilford,1051010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,97,Iredell,1059010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,109,Lincoln,1065010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,119,Mecklenburg,1070010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,123,Montgomery,1072010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,135,Orange,1078010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,145,Person,1083010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,149,Polk,1085010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,151,Randolph,1086010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,157,Rockingham,1089010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,159,Rowan,1090010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,161,Rutherford,1091010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,167,Stanly,1094010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,169,Stokes,1095010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,171,Surry,1096010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,179,Union,1100010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,181,Vance,1101010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,183,Wake,1102010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,185,Warren,1103010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,3,197,Yadkin,1109010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,5,Alleghany,1013010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,9,Ashe,1015010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,11,Avery,1016010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,21,Buncombe,1021010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,23,Burke,1022010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,27,Caldwell,1024010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,39,Cherokee,1030010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,43,Clay,1032010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,75,Graham,1048010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,87,Haywood,1054010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,89,Henderson,1055010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,99,Jackson,1060010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,111,McDowell,1066010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,113,Macon,1067010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,115,Madison,1068010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,121,Mitchell,1071010478,NIMS_DEV,2002-04-23 07:29:51,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,173,Swain,1097010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,175,Transylvania,1098010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,189,Watauga,1105010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,193,Wilkes,1107010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
37,4,199,Yancey,1110010478,NIMS_DEV,2002-04-23 07:29:52,10478,NIMS_CHARLES_2_1,2005-03-22 11:16:34,333
38,1,1,Adams,675010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,3,Barnes,676010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,5,Benson,677010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,7,Billings,678010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,9,Bottineau,679010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,11,Bowman,680010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,13,Burke,681010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,15,Burleigh,682010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,17,Cass,935010661,NIMS_DEV,2002-04-30 10:32:06,10661,,,
38,1,19,Cavalier,683010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,21,Dickey,684010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,23,Divide,936010661,NIMS_DEV,2002-04-30 10:32:06,10661,,,
38,1,25,Dunn,685010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,27,Eddy,686010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,29,Emmons,687010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,31,Foster,688010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,33,Golden Valley,937010661,NIMS_DEV,2002-04-30 10:32:06,10661,,,
38,1,35,Grand Forks,689010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,37,Grant,690010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,39,Griggs,691010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,41,Hettinger,692010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,43,Kidder,938010661,NIMS_DEV,2002-04-30 10:32:06,10661,,,
38,1,45,LaMoure,693010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,47,Logan,694010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,49,McHenry,695010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,51,McIntosh,939010661,NIMS_DEV,2002-04-30 10:32:06,10661,,,
38,1,53,McKenzie,696010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,55,McLean,697010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,57,Mercer,698010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,59,Morton,699010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,61,Mountrail,940010661,NIMS_DEV,2002-04-30 10:32:06,10661,,,
38,1,63,Nelson,700010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,65,Oliver,701010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,67,Pembina,702010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,69,Pierce,941010661,NIMS_DEV,2002-04-30 10:32:06,10661,,,
38,1,71,Ramsey,703010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,73,Ransom,704010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,75,Renville,705010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,77,Richland,942010661,NIMS_DEV,2002-04-30 10:32:06,10661,,,
38,1,79,Rolette,706010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,81,Sargent,707010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,83,Sheridan,708010661,NIMS_DEV,2002-04-30 10:32:04,10661,,,
38,1,85,Sioux,709010661,NIMS_DEV,2002-04-30 10:32:05,10661,,,
38,1,87,Slope,943010661,NIMS_DEV,2002-04-30 10:32:06,10661,,,
38,1,89,Stark,710010661,NIMS_DEV,2002-04-30 10:32:05,10661,,,
38,1,91,Steele,711010661,NIMS_DEV,2002-04-30 10:32:05,10661,,,
38,1,93,Stutsman,712010661,NIMS_DEV,2002-04-30 10:32:05,10661,,,
38,1,95,Towner,944010661,NIMS_DEV,2002-04-30 10:32:06,10661,,,
38,1,97,Traill,713010661,NIMS_DEV,2002-04-30 10:32:05,10661,,,
38,1,99,Walsh,714010661,NIMS_DEV,2002-04-30 10:32:05,10661,,,
38,1,101,Ward,715010661,NIMS_DEV,2002-04-30 10:32:05,10661,,,
38,1,103,Wells,945010661,NIMS_DEV,2002-04-30 10:32:06,10661,,,
38,1,105,Williams,716010661,NIMS_DEV,2002-04-30 10:32:05,10661,,,
39,1,1,Adams,1320454010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,1,15,Brown,1320455010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,1,25,Clermont,1320456010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,1,53,Gallia,1320457010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,1,71,Highland,1320458010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,1,79,Jackson,1320459010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,1,87,Lawrence,1320460010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,1,131,Pike,1320461010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,1,141,Ross,1320462010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,1,145,Scioto,1320463010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,2,9,Athens,1320464010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,2,73,Hocking,1320465010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,2,105,Meigs,1320466010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,2,115,Morgan,1320467010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,2,127,Perry,1320468010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,2,163,Vinton,1320469010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,2,167,Washington,1320470010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,3,13,Belmont,1320471010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,3,19,Carroll,1320472010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,3,31,Coshocton,1320473010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,3,59,Guernsey,1320474010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,3,67,Harrison,1320475010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,3,75,Holmes,1320476010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,3,81,Jefferson,1320477010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,3,111,Monroe,1320478010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,3,119,Muskingum,1320479010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,3,121,Noble,1320480010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,3,157,Tuscarawas,1320481010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,5,Ashland,1320482010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,7,Ashtabula,1320483010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,29,Columbiana,1320484010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,35,Cuyahoga,1320485010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,43,Erie,1320486010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,55,Geauga,1320487010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,77,Huron,1320488010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,85,Lake,1320489010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,93,Lorain,1320490010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,99,Mahoning,1320491010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,103,Medina,1320492010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,133,Portage,1320493010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,139,Richland,1320494010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,151,Stark,1320495010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,153,Summit,1320496010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,155,Trumbull,1320497010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,4,169,Wayne,1320498010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,17,Butler,1320499010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,23,Clark,1320500010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,27,Clinton,1320501010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,37,Darke,1320502010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,45,Fairfield,1320503010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,47,Fayette,1320504010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,49,Franklin,1320505010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,57,Greene,1320506010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,61,Hamilton,1320507010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,89,Licking,1320508010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,97,Madison,1320509010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,109,Miami,1320510010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,113,Montgomery,1320511010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,129,Pickaway,1320512010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,135,Preble,1320513010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,5,165,Warren,1320514010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,6,3,Allen,1320515010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,6,11,Auglaize,1320516010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,6,21,Champaign,1320517010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,6,33,Crawford,1320518010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,6,39,Defiance,1320519010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,6,41,Delaware,1320520010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
39,6,51,Fulton,1320521010538,NIMS_DEV,2002-12-11 13:46:56,10538,,,
