CN,PLT_CN,PSS_CN
1268196925290487,352769666489998,1268180337290487
1268196916290487,352769518489998,1268180337290487
1268196997290487,352769526489998,1268180337290487
1268196971290487,352769527489998,1268180337290487
1268196875290487,352769588489998,1268180337290487
1268197010290487,352769595489998,1268180337290487
1268196914290487,352769392489998,1268180337290487
1268196956290487,352769399489998,1268180337290487
1268196922290487,352769400489998,1268180337290487
1268197005290487,352769450489998,1268180337290487
1268196915290487,352769455489998,1268180337290487
1268196870290487,559740551126144,1268180337290487
1268196894290487,352769465489998,1268180337290487
1268196986290487,559740587126144,1268180337290487
1268196982290487,781816999290487,1268180337290487
1268196983290487,781817002290487,1268180337290487
1268196867290487,781817011290487,1268180337290487
1268196906290487,352769461489998,1268180337290487
1268197138290487,352769685489998,1268180338290487
1268197093290487,352769666489998,1268180338290487
1268197162290487,352769815489998,1268180338290487
1268197176290487,352769523489998,1268180338290487
1268197198290487,352769595489998,1268180338290487
1268197127290487,352769609489998,1268180338290487
1268197054290487,352769391489998,1268180338290487
1268197132290487,352769401489998,1268180338290487
1268197080290487,352769404489998,1268180338290487
1268197193290487,352769450489998,1268180338290487
1268197163290487,352769458489998,1268180338290487
1268197200290487,352769466489998,1268180338290487
1268197031290487,352769470489998,1268180338290487
1268197027290487,559740569126144,1268180338290487
1268197190290487,781817046290487,1268180338290487
1268197040290487,352769671489998,1268180338290487
1268197076290487,352769394489998,1268180338290487
1268197101290487,559740567126144,1268180338290487
1268197113290487,352769456489998,1268180338290487
1268197091290487,352769522489998,1268180338290487
1268197062290487,352769687489998,1268180338290487
1490993782290487,352769514489998,1490993139290487
1490993836290487,352769520489998,1490993139290487
1490993784290487,352769534489998,1490993139290487
1490993710290487,352769539489998,1490993139290487
1490993741290487,352769590489998,1490993139290487
1490993727290487,352769602489998,1490993139290487
1490993763290487,352769390489998,1490993139290487
1490993716290487,352769393489998,1490993139290487
1490993733290487,352769404489998,1490993139290487
1490993857290487,352769466489998,1490993139290487
1490993681290487,352769470489998,1490993139290487
1490993754290487,559740581126144,1490993139290487
1490993726290487,559740583126144,1490993139290487
1490993837290487,352769538489998,1490993139290487
1490993823290487,781817008290487,1490993139290487
1490993798290487,781817034290487,1490993139290487
1490993845290487,992948019290487,1490993139290487
1490993772290487,992948043290487,1490993139290487
1490993755290487,559740567126144,1490993139290487
1490993675290487,781817049290487,1490993139290487
1490993744290487,352769522489998,1490993139290487
1490993804290487,352769532489998,1490993139290487
1490994349290487,352769731489998,1490993140290487
1490994318290487,352769528489998,1490993140290487
1490994246290487,352769530489998,1490993140290487
1490994287290487,352769602489998,1490993140290487
1490994416290487,352769388489998,1490993140290487
1490994243290487,352769389489998,1490993140290487
1490994330290487,352769412489998,1490993140290487
1490994322290487,352769464489998,1490993140290487
1490994348290487,352769471489998,1490993140290487
1490994313290487,559740541126144,1490993140290487
1490994239290487,559740551126144,1490993140290487
1490994241290487,559740575126144,1490993140290487
1490994381290487,559740577126144,1490993140290487
1490994383290487,559740587126144,1490993140290487
1490994258290487,781816990290487,1490993140290487
1490994544290487,352769815489998,1490993141290487
1490994459290487,352769515489998,1490993141290487
1490994533290487,352769533489998,1490993141290487
1490994439290487,352769588489998,1490993141290487
1490994474290487,352769602489998,1490993141290487
1490994538290487,352769397489998,1490993141290487
1490994475290487,352769398489998,1490993141290487
1490994579290487,352769466489998,1490993141290487
1490994477290487,352769405489998,1490993141290487
1490994539290487,352769519489998,1490993141290487
1490994458290487,352769465489998,1490993141290487
1490994561290487,352769538489998,1490993141290487
1490994493290487,781817025290487,1490993141290487
1490994570290487,781817046290487,1490993141290487
1490994532290487,781817052290487,1490993141290487
1490994530290487,781817043290487,1490993141290487
1490994444290487,992948031290487,1490993141290487
1490994257290487,781817031290487,1490993140290487
1490994399290487,352769540489998,1490993140290487
1490994307290487,992948034290487,1490993140290487
1490994374290487,992948064290487,1490993140290487
1490994253290487,992948073290487,1490993140290487
1490994283290487,781817005290487,1490993140290487
1490994304290487,352769522489998,1490993140290487
1490994362290487,352769532489998,1490993140290487
1490994654290487,352769518489998,1490993142290487
1490994704290487,352769521489998,1490993142290487
1490994651290487,352769605489998,1490993142290487
1490994703290487,352769401489998,1490993142290487
1490994696290487,559740547126144,1490993142290487
1490994669290487,559740553126144,1490993142290487
1490994598290487,559740575126144,1490993142290487
1490994649290487,352769405489998,1490993142290487
1490994593290487,781817011290487,1490993142290487
1490994589290487,992948025290487,1490993142290487
1490994691290487,992948037290487,1490993142290487
1490994637290487,992948055290487,1490993142290487
1490994608290487,992948067290487,1490993142290487
1490994591290487,992948058290487,1490993142290487
826503191290487,352769722489998,826498669290487
826503199290487,352769730489998,826498669290487
826503201290487,352769732489998,826498669290487
826503234290487,352769673489998,826498669290487
826503235290487,352769674489998,826498669290487
826503292290487,352769518489998,826498669290487
826503310290487,352769537489998,826498669290487
826503314290487,352769541489998,826498669290487
826503318290487,352769586489998,826498669290487
826503321290487,352769589489998,826498669290487
826503326290487,352769595489998,826498669290487
826503251290487,352769388489998,826498669290487
826503270290487,352769410489998,826498669290487
826503276290487,352769454489998,826498669290487
826503279290487,352769457489998,826498669290487
826503286290487,352769466489998,826498669290487
826503209290487,352769740489998,826498669290487
826503329290487,352769598489998,826498669290487
826503173290487,352769812489998,826498669290487
826503169290487,352769808489998,826498669290487
826503181290487,352769820489998,826498669290487
826503192290487,352769723489998,826498669290487
826503172290487,352769811489998,826498669290487
826503050290487,352769680489998,826498668290487
826503051290487,352769681489998,826498668290487
826503002290487,352769724489998,826498668290487
826503012290487,352769734489998,826498668290487
826503015290487,352769737489998,826498668290487
826503036290487,352769666489998,826498668290487
826503040290487,352769670489998,826498668290487
826502980290487,352769810489998,826498668290487
826502987290487,352769817489998,826498668290487
826503101290487,352769514489998,826498668290487
826503103290487,352769518489998,826498668290487
826503109290487,352769524489998,826498668290487
826503110290487,352769525489998,826498668290487
826503129290487,352769586489998,826498668290487
826503132290487,352769589489998,826498668290487
826503138290487,352769595489998,826498668290487
826503142290487,352769599489998,826498668290487
826503148290487,352769605489998,826498668290487
826503150290487,352769607489998,826498668290487
826503157290487,352769614489998,826498668290487
826503062290487,352769390489998,826498668290487
826503063290487,352769391489998,826498668290487
826503074290487,352769404489998,826498668290487
826503076290487,352769406489998,826498668290487
826503088290487,352769457489998,826498668290487
826503018290487,352769740489998,826498668290487
826503124290487,352769540489998,826498668290487
826503141290487,352769598489998,826498668290487
826503049290487,352769679489998,826498668290487
826503107290487,352769522489998,826498668290487
826503127290487,352769543489998,826498668290487
826503057290487,352769687489998,826498668290487
826502999290487,352769721489998,826498668290487
826502994290487,352769824489998,826498668290487
826503838290487,352769732489998,826498671290487
826503870290487,352769672489998,826498671290487
826503872290487,352769674489998,826498671290487
826503859290487,352769753489998,826498671290487
826503798290487,352769800489998,826498671290487
826503813290487,352769815489998,826498671290487
826503816290487,352769818489998,826498671290487
826503938290487,352769525489998,826498671290487
826503949290487,352769537489998,826498671290487
826503958290487,352769587489998,826498671290487
826503979290487,352769612489998,826498671290487
826503981290487,352769614489998,826498671290487
826503895290487,352769397489998,826498671290487
826503897290487,352769399489998,826498671290487
826503901290487,352769401489998,826498671290487
826503904290487,352769404489998,826498671290487
826503908290487,352769409489998,826498671290487
826503911290487,352769412489998,826498671290487
826503923290487,352769464489998,826498671290487
826503807290487,352769809489998,826498671290487
826503882290487,352769684489998,826498671290487
826503866290487,352769668489998,826498671290487
826503950290487,352769538489998,826498671290487
826503952290487,352769540489998,826498671290487
826503968290487,352769598489998,826498671290487
826503814290487,352769816489998,826498671290487
826503903290487,352769403489998,826498671290487
826503917290487,352769456489998,826498671290487
826503945290487,352769532489998,826498671290487
826503962290487,352769591489998,826498671290487
826503431290487,352769728489998,826498670290487
826503440290487,352769737489998,826498670290487
826503445290487,352769742489998,826498670290487
826503446290487,352769743489998,826498670290487
826503460290487,352769666489998,826498670290487
826503450290487,352769747489998,826498670290487
826503411290487,352769815489998,826498670290487
826503413290487,352769817489998,826498670290487
826503536290487,352769589489998,826498670290487
826503553290487,352769614489998,826498670290487
826503481290487,352769397489998,826498670290487
826503493290487,352769412489998,826498670290487
826503507290487,352769468489998,826498670290487
826503487290487,352769405489998,826498670290487
826503475290487,352769688489998,826498670290487
1268196529290487,352769667489998,1268180335290487
1268196530290487,352769676489998,1268180335290487
1268196584290487,352769677489998,1268180335290487
1268196548290487,352769518489998,1268180335290487
1268196649290487,352769592489998,1268180335290487
1268196666290487,352769595489998,1268180335290487
1268196545290487,352769605489998,1268180335290487
1268196571290487,352769606489998,1268180335290487
1268196591290487,352769609489998,1268180335290487
1268196621290487,352769610489998,1268180335290487
1268196551290487,352769612489998,1268180335290487
1268196573290487,352769390489998,1268180335290487
1268196492290487,352769470489998,1268180335290487
1268196562290487,559740553126144,1268180335290487
1268196515290487,559740579126144,1268180335290487
1268196537290487,559740583126144,1268180335290487
1268196647290487,352769538489998,1268180335290487
1268196631290487,781816999290487,1268180335290487
1268196653290487,352769540489998,1268180335290487
1268196556290487,352769598489998,1268180335290487
1268196605290487,352769688489998,1268180335290487
1268196616290487,352769603489998,1268180335290487
1268196694290487,352769669489998,1268180336290487
1268196775290487,352769673489998,1268180336290487
1268196803290487,352769533489998,1268180336290487
1268196814290487,352769541489998,1268180336290487
1268196716290487,352769593489998,1268180336290487
1268196854290487,352769595489998,1268180336290487
1268196686290487,352769389489998,1268180336290487
1268196787290487,352769399489998,1268180336290487
1268196746290487,352769400489998,1268180336290487
1268196770290487,352769407489998,1268180336290487
1268196764290487,352769464489998,1268180336290487
1268196758290487,559740535126144,1268180336290487
1268196852290487,559740539126144,1268180336290487
1268196782290487,559740585126144,1268180336290487
1268196700290487,781816996290487,1268180336290487
1268196843290487,352769679489998,1268180336290487
1268196725290487,352769461489998,1268180336290487
1268196717290487,352769543489998,1268180336290487
1268196718290487,352769687489998,1268180336290487
1268196826290487,559740561126144,1268180336290487
1268196959290487,352769682489998,1268180337290487
1268196878290487,352769672489998,1268180337290487
1268196895290487,352769515489998,1268180337290487
1268197013290487,352769535489998,1268180337290487
1268196920290487,352769590489998,1268180337290487
1268196898290487,352769593489998,1268180337290487
1268196910290487,352769602489998,1268180337290487
1268196919290487,352769612489998,1268180337290487
1268196955290487,352769387489998,1268180337290487
1268196993290487,352769406489998,1268180337290487
1268196945290487,352769412489998,1268180337290487
1268196908290487,559740537126144,1268180337290487
1268196951290487,559740547126144,1268180337290487
1268196985290487,559740573126144,1268180337290487
1268196871290487,559740575126144,1268180337290487
1268196893290487,559740579126144,1268180337290487
1268196909290487,559740583126144,1268180337290487
1268196952290487,559740585126144,1268180337290487
1268196966290487,781817034290487,1268180337290487
1268196964290487,781817037290487,1268180337290487
1268197021290487,352769662489998,1268180337290487
1268196869290487,781817049290487,1268180337290487
1268196969290487,352769532489998,1268180337290487
1268197065290487,352769667489998,1268180338290487
1268197152290487,352769527489998,1268180338290487
1268197035290487,352769529489998,1268180338290487
1268197158290487,352769541489998,1268180338290487
1268197181290487,352769592489998,1268180338290487
1268197077290487,352769600489998,1268180338290487
1268197081290487,352769605489998,1268180338290487
1268197082290487,352769392489998,1268180338290487
1268197154290487,352769397489998,1268180338290487
1268197078290487,352769409489998,1268180338290487
1268197204290487,352769453489998,1268180338290487
1268197085290487,352769454489998,1268180338290487
1268197183290487,352769460489998,1268180338290487
1268197134290487,352769471489998,1268180338290487
1268197072290487,559740537126144,1268180338290487
1268197167290487,559740577126144,1268180338290487
1268197100290487,559740581126144,1268180338290487
1268197184290487,352769459489998,1268180338290487
1268197046290487,781816990290487,1268180338290487
1268197164290487,781816999290487,1268180338290487
1268197096290487,781817025290487,1268180338290487
1268197043290487,781817028290487,1268180338290487
1268197209290487,352769662489998,1268180338290487
1268197142290487,781817043290487,1268180338290487
1268197086290487,352769469489998,1268180338290487
1490993746290487,352769666489998,1490993139290487
1490993687290487,352769672489998,1490993139290487
1490993802290487,352769533489998,1490993139290487
1490993679290487,352769589489998,1490993139290487
1490993757290487,352769601489998,1490993139290487
1490993765290487,352769611489998,1490993139290487
1490993792290487,352769396489998,1490993139290487
1490993809290487,352769397489998,1490993139290487
1490993788290487,352769401489998,1490993139290487
1490993812290487,352769457489998,1490993139290487
1490993838290487,352769468489998,1490993139290487
1490993853290487,559740539126144,1490993139290487
1490993778290487,559740559126144,1490993139290487
1490993852290487,781817023290487,1490993139290487
1490993750290487,781817025290487,1490993139290487
1490993694290487,781817031290487,1490993139290487
1490993794290487,992948016290487,1490993139290487
1490993719290487,992948046290487,1490993139290487
1490993775290487,992948052290487,1490993139290487
1490993817290487,992948064290487,1490993139290487
1490993684290487,352769403489998,1490993139290487
1490993777290487,781816981290487,1490993139290487
1490993714290487,352769687489998,1490993139290487
1490993671290487,992948058290487,1490993139290487
1490993827290487,559740561126144,1490993139290487
1490994556290487,352769531489998,1490993141290487
1490994484290487,352769590489998,1490993141290487
1490994577290487,352769595489998,1490993141290487
1490994518290487,352769609489998,1490993141290487
1490994486290487,352769400489998,1490993141290487
1490994559290487,352769406489998,1490993141290487
1490994555290487,352769452489998,1490993141290487
1490994479290487,352769455489998,1490993141290487
1490994365290487,352769527489998,1490993140290487
1490994271290487,352769539489998,1490993140290487
1490994249290487,352769542489998,1490993140290487
1490994290290487,352769600489998,1490993140290487
1490994317290487,352769601489998,1490993140290487
1490994319290487,352769608489998,1490993140290487
1490994346290487,352769401489998,1490993140290487
1490994293290487,352769404489998,1490993140290487
1490994419290487,352769411489998,1490993140290487
1490994366290487,352769463489998,1490993140290487
1490994394290487,352769468489998,1490993140290487
1490994361290487,559740543126144,1490993140290487
1490994311290487,559740549126144,1490993140290487
1490994340290487,559740585126144,1490993140290487
1490994368290487,352769519489998,1490993140290487
1490994398290487,352769459489998,1490993140290487
1490994393290487,352769538489998,1490993140290487
1490994380290487,781817008290487,1490993140290487
1490994408290487,781817023290487,1490993140290487
1490994335290487,992948052290487,1490993140290487
1490994384290487,559740561126144,1490993140290487
1490994504290487,352769464489998,1490993141290487
1490994523290487,352769471489998,1490993141290487
1490994456290487,559740563126144,1490993141290487
1490994455290487,559740555126144,1490993141290487
1490994565290487,352769459489998,1490993141290487
1490994449290487,781817031290487,1490993141290487
1490994454290487,352769516489998,1490993141290487
1490994528290487,992948007290487,1490993141290487
1490994502290487,352769604489998,1490993141290487
1490994514290487,781816981290487,1490993141290487
1490994463290487,352769543489998,1490993141290487
1490994464290487,352769687489998,1490993141290487
1490994706290487,352769731489998,1490993142290487
1490994625290487,352769515489998,1490993142290487
1490994753290487,352769526489998,1490993142290487
1490994771290487,352769535489998,1490993142290487
1490994769290487,352769587489998,1490993142290487
1490994658290487,352769590489998,1490993142290487
1490994674290487,352769601489998,1490993142290487
1490994657290487,352769612489998,1490993142290487
1490994702290487,352769399489998,1490993142290487
1490994650290487,352769404489998,1490993142290487
1490994748290487,352769406489998,1490993142290487
1490994772290487,352769410489998,1490993142290487
1490994776290487,352769411489998,1490993142290487
1490994744290487,352769452489998,1490993142290487
1490994723290487,352769463489998,1490993142290487
1490994679290487,352769464489998,1490993142290487
1490994596290487,559740551126144,1490993142290487
1490994767290487,352769585489998,1490993142290487
1490994686290487,352769615489998,1490993142290487
1490994688290487,352769684489998,1490993142290487
1490994616290487,781816978290487,1490993142290487
1490994592290487,781816987290487,1490993142290487
1490994662290487,352769598489998,1490993142290487
1490994710290487,992948007290487,1490993142290487
1490994731290487,992948064290487,1490993142290487
1490994759290487,992948070290487,1490993142290487
1490994639290487,352769461489998,1490993142290487
1490994672290487,559740567126144,1490993142290487
1490994732290487,992948040290487,1490993142290487
1490994656290487,352769469489998,1490993142290487
1490994719290487,352769532489998,1490993142290487
826502971290487,352769801489998,826498668290487
826502974290487,352769804489998,826498668290487
826503112290487,352769527489998,826498668290487
826503116290487,352769531489998,826498668290487
826503121290487,352769537489998,826498668290487
826503135290487,352769592489998,826498668290487
826503143290487,352769600489998,826498668290487
826503059290487,352769387489998,826498668290487
826503071290487,352769401489998,826498668290487
826503078290487,352769409489998,826498668290487
826503095290487,352769466489998,826498668290487
826503100290487,352769471489998,826498668290487
826502986290487,352769816489998,826498668290487
826503117290487,352769532489998,826498668290487
826502998290487,352769828489998,826498668290487
826503236290487,352769675489998,826498669290487
826503238290487,352769677489998,826498669290487
826503216290487,352769747489998,826498669290487
826503168290487,352769807489998,826498669290487
826503178290487,352769817489998,826498669290487
826503295290487,352769521489998,826498669290487
826503304290487,352769530489998,826498669290487
826503307290487,352769534489998,826498669290487
826503315290487,352769542489998,826498669290487
826503269290487,352769409489998,826498669290487
826503170290487,352769809489998,826498669290487
826503266290487,352769405489998,826498669290487
826503229290487,352769668489998,826498669290487
826503223290487,352769662489998,826498669290487
826503313290487,352769540489998,826498669290487
826503210290487,352769741489998,826498669290487
826503341290487,352769613489998,826498669290487
826503004290487,352769726489998,826498668290487
826503009290487,352769731489998,826498668290487
826503044290487,352769674489998,826498668290487
826503030290487,352769752489998,826498668290487
826503031290487,352769753489998,826498668290487
826503881290487,352769683489998,826498671290487
826503828290487,352769722489998,826498671290487
826503830290487,352769724489998,826498671290487
826503851290487,352769745489998,826498671290487
826503820290487,352769822489998,826498671290487
826503824290487,352769826489998,826498671290487
826503939290487,352769526489998,826498671290487
826503941290487,352769528489998,826498671290487
826503942290487,352769529489998,826498671290487
826503953290487,352769541489998,826498671290487
826503894290487,352769395489998,826498671290487
826503896290487,352769398489998,826498671290487
826503915290487,352769454489998,826498671290487
826503920290487,352769460489998,826498671290487
826503925290487,352769466489998,826498671290487
826503839290487,352769733489998,826498671290487
826503800290487,352769802489998,826498671290487
826503877290487,352769679489998,826498671290487
826503973290487,352769604489998,826498671290487
826503469290487,352769681489998,826498670290487
826503426290487,352769722489998,826498670290487
826503430290487,352769727489998,826498670290487
826503437290487,352769734489998,826498670290487
826503465290487,352769672489998,826498670290487
826503455290487,352769752489998,826498670290487
826503401290487,352769803489998,826498670290487
826503517290487,352769524489998,826498670290487
826503522290487,352769531489998,826498670290487
826503533290487,352769586489998,826498670290487
826503541290487,352769596489998,826498670290487
826503477290487,352769388489998,826498670290487
826503479290487,352769392489998,826498670290487
826503483290487,352769399489998,826498670290487
826503492290487,352769411489998,826498670290487
826503526290487,352769538489998,826498670290487
826503409290487,352769813489998,826498670290487
826503416290487,352769820489998,826498670290487
826503449290487,352769746489998,826498670290487
1268196654290487,352769681489998,1268180335290487
1268196601290487,352769682489998,1268180335290487
1268196528290487,352769664489998,1268180335290487
1268196499290487,352769669489998,1268180335290487
1268196582290487,352769674489998,1268180335290487
1268196592290487,352769514489998,1268180335290487
1268196617290487,352769525489998,1268180335290487
1268196618290487,352769527489998,1268180335290487
1268196568290487,352769528489998,1268180335290487
1268196494290487,352769530489998,1268180335290487
1268196497290487,352769542489998,1268180335290487
1268196552290487,352769590489998,1268180335290487
1268196524290487,352769599489998,1268180335290487
1268196569290487,352769608489998,1268180335290487
1268196575290487,352769611489998,1268180335290487
1268196671290487,352769388489998,1268180335290487
1268196620290487,352769397489998,1268180335290487
1268196597290487,352769399489998,1268180335290487
1268196554290487,352769400489998,1268180335290487
1268196544290487,352769404489998,1268180335290487
1268196674290487,352769411489998,1268180335290487
1268196668290487,352769466489998,1268180335290487
1268196648290487,352769468489998,1268180335290487
1268196719290487,352769663489998,1268180336290487
1268196818290487,352769815489998,1268180336290487
1268196692290487,352769542489998,1268180336290487
1268196766290487,352769586489998,1268180336290487
1268196688290487,352769588489998,1268180336290487
1268196744290487,352769590489998,1268180336290487
1268196783290487,352769609489998,1268180336290487
1268196813290487,352769614489998,1268180336290487
1268196489290487,559740575126144,1268180335290487
1268196657290487,352769809489998,1268180335290487
1268196622290487,352769519489998,1268180335290487
1268196485290487,781817014290487,1268180335290487
1268196612290487,352769517489998,1268180335290487
1268196627290487,352769678489998,1268180335290487
1268196570290487,352769604489998,1268180335290487
1268196531290487,352769746489998,1268180335290487
1268196786290487,352769387489998,1268180336290487
1268196849290487,352769450489998,1268180336290487
1268196812290487,352769457489998,1268180336290487
1268196839290487,352769460489998,1268180336290487
1268196836290487,352769468489998,1268180336290487
1268196781290487,559740547126144,1268180336290487
1268196753290487,559740549126144,1268180336290487
1268196683290487,559740569126144,1268180336290487
1268196853290487,352769585489998,1268180336290487
1268196771290487,352769615489998,1268180336290487
1268196825290487,559740587126144,1268180336290487
1268196679290487,781817011290487,1268180336290487
1268196699290487,781817028290487,1268180336290487
1268196847290487,781817040290487,1268180336290487
1268196724290487,781817058290487,1268180336290487
1268196816290487,352769678489998,1268180336290487
1268196714290487,352769613489998,1268180336290487
1268196863290487,352769591489998,1268180336290487
1268196902290487,352769667489998,1268180337290487
1268196947290487,352769673489998,1268180337290487
1268196977290487,352769541489998,1268180337290487
1268196973290487,352769397489998,1268180337290487
1268196943290487,352769407489998,1268180337290487
1268196912290487,352769409489998,1268180337290487
1268197014290487,352769410489998,1268180337290487
1268196981290487,352769458489998,1268180337290487
1268196991290487,352769462489998,1268180337290487
1268196891290487,559740555126144,1268180337290487
1268196944290487,352769615489998,1268180337290487
1268196995290487,352769538489998,1268180337290487
1268196883290487,781817028290487,1268180337290487
1268196954290487,352769451489998,1268180337290487
1268196933290487,559740567126144,1268180337290487
1268196904290487,352769746489998,1268180337290487
1268197063290487,352769663489998,1268180338290487
1268197038290487,352769669489998,1268180338290487
1268197119290487,352769673489998,1268180338290487
1268197120290487,352769677489998,1268180338290487
1268197088290487,352769590489998,1268180338290487
1268197060290487,352769593489998,1268180338290487
1268197208290487,352769597489998,1268180338290487
1268197111290487,352769611489998,1268180338290487
1268197083290487,352769455489998,1268180338290487
1268197175290487,352769462489998,1268180338290487
1268197148290487,559740543126144,1268180338290487
1268197097290487,559740549126144,1268180338290487
1268197168290487,559740573126144,1268180338290487
1268197051290487,559740555126144,1268180338290487
1268197079290487,352769405489998,1268180338290487
1268197197290487,352769585489998,1268180338290487
1268197169290487,559740587126144,1268180338290487
1268197024290487,781817014290487,1268180338290487
1268197122290487,781817020290487,1268180338290487
1268197185290487,352769540489998,1268180338290487
1268197187290487,352769679489998,1268180338290487
1268197106290487,352769604489998,1268180338290487
1268197034290487,352769403489998,1268180338290487
1268197067290487,352769746489998,1268180338290487
1490993816290487,352769815489998,1490993139290487
1490993789290487,352769521489998,1490993139290487
1490993840290487,352769526489998,1490993139290487
1490993685290487,352769529489998,1490993139290487
1490993686290487,352769542489998,1490993139290487
1490993764290487,352769586489998,1490993139290487
1490993735290487,352769392489998,1490993139290487
1490993743290487,352769400489998,1490993139290487
1490993829290487,352769402489998,1490993139290487
1490993793290487,352769408489998,1490993139290487
1490993832290487,352769462489998,1490993139290487
1490993808290487,352769463489998,1490993139290487
1490993790290487,352769471489998,1490993139290487
1490993725290487,559740537126144,1490993139290487
1490993751290487,559740549126144,1490993139290487
1490993701290487,559740565126144,1490993139290487
1490993697290487,559740571126144,1490993139290487
1490993771290487,352769684489998,1490993139290487
1490993705290487,352769465489998,1490993139290487
1490993842290487,352769459489998,1490993139290487
1490993749290487,781816984290487,1490993139290487
1490993692290487,781817028290487,1490993139290487
1490993848290487,781817040290487,1490993139290487
1490993699290487,352769516489998,1490993139290487
1490993843290487,352769540489998,1490993139290487
1490993670290487,992948022290487,1490993139290487
1490993709290487,352769613489998,1490993139290487
1490994250290487,352769672489998,1490993140290487
1490994390290487,352769523489998,1490993140290487
1490994414290487,352769535489998,1490993140290487
1490994300290487,352769612489998,1490993140290487
1490994266290487,352769391489998,1490993140290487
1490994391290487,352769406489998,1490993140290487
1490994351290487,352769408489998,1490993140290487
1490994244290487,352769470489998,1490993140290487
1490994285290487,559740537126144,1490993140290487
1490994339290487,559740547126144,1490993140290487
1490994284290487,559740557126144,1490993140290487
1490994382290487,559740573126144,1490993140290487
1490994265290487,559740579126144,1490993140290487
1490994277290487,992948010290487,1490993140290487
1490994231290487,992948013290487,1490993140290487
1490994401290487,992948019290487,1490993140290487
1490994333290487,992948028290487,1490993140290487
1490994278290487,992948049290487,1490993140290487
1490994489290487,352769666489998,1490993141290487
1490994580290487,352769535489998,1490993141290487
1490994542290487,352769541489998,1490993141290487
1490994520290487,352769387489998,1490993141290487
1490994582290487,352769388489998,1490993141290487
1490994584290487,352769395489998,1490993141290487
1490994564290487,352769460489998,1490993141290487
1490994557290487,352769462489998,1490993141290487
1490994494290487,559740549126144,1490993141290487
1490994495290487,559740553126144,1490993141290487
1490994453290487,559740545126144,1490993141290487
1490994431290487,781817011290487,1490993141290487
1490994574290487,781817023290487,1490993141290487
1490994491290487,781817064290487,1490993141290487
1490994470290487,352769461489998,1490993141290487
1490994534290487,352769532489998,1490993141290487
1490994749290487,352769520489998,1490993142290487
1490994675290487,352769528489998,1490993142290487
1490994603290487,352769530489998,1490993142290487
1490994606290487,352769542489998,1490993142290487
1490994698290487,352769609489998,1490993142290487
1490994633290487,352769393489998,1490993142290487
1490994707290487,352769396489998,1490993142290487
1490994687290487,352769412489998,1490993142290487
1490994754290487,352769460489998,1490993142290487
1490994668290487,559740549126144,1490993142290487
1490994597290487,559740569126144,1490993142290487
1490994666290487,781816984290487,1490993142290487
1490994735290487,781816999290487,1490993142290487
1490994638290487,781817058290487,1490993142290487
1490994619290487,352769516489998,1490993142290487
1490994588290487,992948013290487,1490993142290487
1490994758290487,992948019290487,1490993142290487
1490994689290487,992948043290487,1490993142290487
1490994646290487,352769394489998,1490993142290487
1490994714290487,781817017290487,1490993142290487
